"id:ID",":LABEL","caption","name","incorporationDate","jurisdiction","registrationNumber","address","alephUrl","amount","amountEur","amountUsd","bikCode","bvdId","coatoCode","caemCode","capital","classification","country","mainCountry","currency","dunsCode","description","dissolutionDate","email","fssCode","fnsCode","icijId","idNumber","innCode","ipoCode","irsCode","jibCode","kppCode","keywords","legalForm","mbsCode","modifiedAt","notes","ogrnCode","okopfCode","okpoCode","oksmCode","okvedCode","opencorporatesUrl","alias","pfrNumber","phone","previousName","program","publisher","publisherUrl","retrievedAt","cikCode","swiftBic","sector","sourceUrl","status","summary","taxNumber","taxStatus","topics","vatCode","voenCode","weakAlias","website","wikidataId","wikipediaUrl","ibcRuc"
"entity:e8f52f05415482e524155616f124a920a421b626","Value;Organization;Company;Thing;LegalEntity;Asset","dd-roadmap Unternehmensberatung GmbH","dd-roadmap Unternehmensberatung GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=534315h","","",""
"entity:e8fad0d91b56de7815cb448dcf9f5aa6e33531d7","Value;Organization;Company;Thing;LegalEntity;Asset","Psychosoziales Zentrum Schiltern Gesellschaft m.b.H.","Psychosoziales Zentrum Schiltern Gesellschaft m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=036844h","","",""
"entity:e903d79fcf3fc738c149683173d88125508cbc3b","Value;Organization;Company;Thing;LegalEntity;Asset","Miba Aktiengesellschaft","Miba Aktiengesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=107386x","","",""
"entity:e9161786ccc0d37917fa91d4139dc403013ca478","Value;Organization;Company;Thing;LegalEntity;Asset","Schloß Laxenburg Betriebsgesellschaft m.b.H.","Schloß Laxenburg Betriebsgesellschaft m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.schloss-laxenburg.at/; https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=127709h","","",""
"entity:e917891685d6dd22693b69c150c867b91f927fb5","Value;Organization;Company;Thing;LegalEntity;Asset","LSE Liegenschaftsstrukturentwicklungs GmbH","LSE Liegenschaftsstrukturentwicklungs GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=253103k","","",""
"entity:e941c9ba62a578dee9c229026a465c867761f98b","Value;Organization;Company;Thing;LegalEntity;Asset","AUSTWEST ANSTALT","AUSTWEST ANSTALT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e94374dfe8549c690e66cf68ebed763214453919","Value;Organization;Company;Thing;LegalEntity;Asset","Pongauer Abfallverwertung GmbH","Pongauer Abfallverwertung GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=053790d","","",""
"entity:e9560075f01263e92c0e429a44b4d74a68530402","Value;Organization;Company;Thing;LegalEntity;Asset","energie- & umweltzentrum allgäu gGmbH","energie- & umweltzentrum allgäu gGmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e98c51c37941c27fcadb3b2317dc0f49a1376f58","Value;Organization;Company;Thing;LegalEntity;Asset","Miba Sinter Austria GmbH","Miba Sinter Austria GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=109299i","","",""
"entity:e9bc946244d448e2805da840b35ee40220144326","Value;Organization;Company;Thing;LegalEntity;Asset","Jugend am Werk Sozial:Raum GmbH","Jugend am Werk Sozial:Raum GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e9dcc53f803215ad644d41e1307935b5e1be4146","Value;Organization;Company;Thing;LegalEntity;Asset","twinformatics GmbH","twinformatics GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=268143d","","",""
"entity:e9f8e4f4ad5703581e232e62b9f9f137dec1457f","Value;Organization;Company;Thing;LegalEntity;Asset","Wolford Aktiengesellschaft","Wolford Aktiengesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.wolford.com/","","",""
"entity:ea093b1092bf194616fe2316009e05da8877c2ea","Value;Organization;Company;Thing;LegalEntity;Asset","A.D.G. Aurora Detektiv GmbH.","A.D.G. Aurora Detektiv GmbH.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ea1265794d2386c5173465dd0b1467d4d8244db5","Value;Organization;Company;Thing;LegalEntity;Asset","CAMPUS 02 Fachhochschule der Wirtschaft GmbH","CAMPUS 02 Fachhochschule der Wirtschaft GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=131550g","","",""
"entity:ea1515613eaf801e559a123c6241a99cd35980e3","Value;Organization;Company;Thing;LegalEntity;Asset","WTS Wien Ticket Service GmbH","WTS Wien Ticket Service GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=378350y","","",""
"entity:ea1ec45b119490b19698d58c071a2967a2ba6df4","Value;Organization;Company;Thing;LegalEntity;Asset","ATB Welzheim GmbH","ATB Welzheim GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ea32d6187aad3def77bc027195c965829b250195","Value;Organization;Company;Thing;LegalEntity;Asset","Bundespensionskasse AG","Bundespensionskasse AG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.bundespensionskasse.at/","","",""
"entity:ea54ff1ff260334e9de50175e0fc9a43491cb925","Value;Organization;Company;Thing;LegalEntity;Asset","SWS-Stadion Wals-Salzburg GmbH","SWS-Stadion Wals-Salzburg GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=175966z","","",""
"entity:ea684c09a1f73e03371294273edc90ae849d0208","Value;Organization;Company;Thing;LegalEntity;Asset","HBF Eins Holding GmbH","HBF Eins Holding GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ea8aafcd59476bee8521c904314b349308ef7e16","Value;Organization;Company;Thing;LegalEntity;Asset","UNIQA Beteiligungs-Holding GmbH","UNIQA Beteiligungs-Holding GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=174965b","","",""
"entity:ea9c8055ad6482b6210a0b504ccbabc2374e45b3","Value;Organization;Company;Thing;LegalEntity;Asset","Steirische Tourismus GmbH","Steirische Tourismus GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.steiermark.com/","","",""
"entity:eaaff4d0be765523f6fb17852e57f26ff79abf3e","Value;Organization;Company;Thing;LegalEntity;Asset","STEYR Trucks Sales and Services International GmbH","STEYR Trucks Sales and Services International GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.sti-steyr.com/","","",""
"entity:eacdd5765d180bf22f2d0fdadbd6a2db3f87601d","Value;Organization;Company;Thing;LegalEntity;Asset","""""Event Baden GmbH""""","""""Event Baden GmbH""""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eae85cac09fbba18d4e34aacc841af4f1506e984","Value;Organization;Company;Thing;LegalEntity;Asset","LEIPNIK-LUNDENBURGER INVEST Beteiligungs Aktiengesellschaft","LEIPNIK-LUNDENBURGER INVEST Beteiligungs Aktiengesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=214802k","","",""
"entity:eaf1105f6827a8a61379a73657c93b7e8c154d91","Value;Organization;Company;Thing;LegalEntity;Asset","Therme Wien GmbH & Co KG","Therme Wien GmbH & Co KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=299763d","","",""
"entity:eb06606fa13c8d605200ce84a2e635aa507c59bd","Value;Organization;Company;Thing;LegalEntity;Asset","Österreichische Friedrich und Lillian Kiesler Privatstiftung","Österreichische Friedrich und Lillian Kiesler Privatstiftung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.kiesler.org/","","",""
"entity:eb17151f7b1b15da3d6bf20bee88a361cdbd7ba1","Value;Organization;Company;Thing;LegalEntity;Asset","Finanzpartner GmbH","Finanzpartner GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=296279f","","",""
"entity:eb20b546e2148dca85961953bb1d90a12d81aa01","Value;Organization;Company;Thing;LegalEntity;Asset","Gut Streitdorf Vertriebsgesellschaft m.b.H.","Gut Streitdorf Vertriebsgesellschaft m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=379812y","","",""
"entity:eb2dc51f62c9129e765ea049cef3105aef2c4a8f","Value;Organization;Company;Thing;LegalEntity;Asset","RSV Beteiligungs GmbH","RSV Beteiligungs GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=084447m","","",""
"entity:eb61f96504b133aee646c9f2b71e9475e89b95c3","Value;Organization;Company;Thing;LegalEntity;Asset","Kirchner Kaserne Projektentwicklungs GmbH","Kirchner Kaserne Projektentwicklungs GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=445337h","","",""
"entity:eb7e0914b6bde9c51b832c03051112f96ad174cc","Value;Organization;Company;Thing;LegalEntity;Asset","Bahnhofgürtel 55 GmbH","Bahnhofgürtel 55 GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=408206d","","",""
"entity:ebd52c30cdf40b94d472462d704762d9e75c2ea4","Value;Organization;Company;Thing;LegalEntity;Asset","WKBG Wiener Kreditbürgschafts- und Beteiligungsbank AG","WKBG Wiener Kreditbürgschafts- und Beteiligungsbank AG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=105904t","","",""
"entity:ec25bde02ecbb9ac1e9c24c83954ed37170cf672","Value;Organization;Company;Thing;LegalEntity;Asset","DAMM Werbung Werbeges.m.b.H.","DAMM Werbung Werbeges.m.b.H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ec634b443f50a4a9eed202fe15133592a62c5810","Value;Organization;Company;Thing;LegalEntity;Asset","Energie Graz Holding GmbH","Energie Graz Holding GmbH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.firmenbuchgrundbuch.at/fbgb/easy/fb/documents?affiliate=10&inputCommercialRegisterNumber=224421g","","",""
